Unnamed: 0,answer,words
833,"해외 공신력 있는 기관에 따르면 간으로 주로 전이되는 암 유형에는 유방암, 식도암, 위암, 췌장암, 폐암, 신장암 및 흑색종 피부암 등과 함께 대장암도 속해있음을 확인할 수 있었습니다. 암의 간 전이로 나타날 수 있는 증상은 전이된 암세포의 위치나 크기 등에 따라 개인마다 다르게 나타날 수 있습니다. 간 전이로 나타나는 일반적인 증상은 오른쪽 복부 상부 통증, 황달, 복수, 식욕 저하, 피부 가려움 등이 있으며, 나타나는 증상에 따라 추가 치료를 시행합니다. 이러한 간 전이 치료방법에는 항암화학요법, 방사선치료, 수술, 색전술이 있습니다.","['해외', '공신력', '기관', '전이', '유형', '유방암', '식도암', '위암', '췌장암', '폐암', '신장', '흑색종', '피부암', '대장암', '확인', '전이', '증상', '전이', '암세포', '위치', '크기', '개인', '전이', '일반', '증상', '오른쪽', '복부', '상부', '통증', '황달', '복수', '식욕', '저하', '피부', '가려움', '증상', '추가', '치료', '시행', '치료방법', '항암화학요법', '방사선치료', '수술', '색전술']"
838,"하지만 유방암의 예후는 하나의 지표만으로 단정 지을 수 없으며 유방암의 크기, 에스트로겐 수용체, 프로게스테론 수용체, 허투 수용체 등 다양한 요인을 종합적으로 고려하여 결정됩니다. 삼중음성 유방암은 다른 침습적 유방암과 비교하여 Ki-67 수치가 높은 경우가 많아 더 빨리 성장하고 퍼지는 경향이 있고 항호르몬요법이나 표적치료에 효과가 없기 때문에 할 수 있는 치료의 종류가 더 적어 일반적으로 예후가 더 나쁜 경향이 있습니다. 하지만, 삼중음성 유방암이라 하더라도 다른 고형암(폐암, 위암, 대장암 등)과 비교하여 예후가 좋은 편에 속하며, 빨리 성장하고 퍼지는 만큼 선행 항암화학요법을 했을 때 다른 유방암 유형과 비교하여 가장 효과가 좋은 경우도 있는 것으로 알려져 있어요. 또한, 항호르몬 요법 및 표적치료를 하지 않을 가능성이 높기 때문에 그에 따른 부작용을 경험하지 않을 확률이 높고, 치료과정이 비교적 간단하다는 장점이 있습니다. 따라서, 질문자님의 현재 상태와 질병 상태를 가장 잘 알고 계시는 담당의사선생님을 믿고 치료과정 또는 검진 일정에 잘 참여하시는 것이 예후에 가장 중요합니다.","['유방암', '예후', '하나', '지표', '단정', '유방암', '크기', '에스트로겐', '수용체', '프로게스테', '수용체', '허투', '수용체', '다양', '요인', '종합', '고려', '결정', '삼중', '음성', '유방암', '침습', '유방암', '비교', '수치', '경우', '성장', '경향', '호르몬', '요법', '표적', '치료', '효과', '때문', '치료', '종류', '일반', '예후', '경향', '삼중', '음성', '유방암', '고형', '폐암', '위암', '대장암', '비교', '예후', '성장', '만큼', '선행', '항암화학요법', '유방암', '유형', '비교', '효과', '경우', '호르몬', '요법', '표적', '치료', '가능', '때문', '부작용', '경험', '확률', '치료과정', '비교', '장점', '질문자', '현재', '상태', '질병', '상태', '담당의사선생님', '치료과정', '검진', '일정', '참여', '중요']"
839,"타목시펜과 루프린 주사는 항호르몬요법으로 일반적으로 호르몬 수용체양성인 유방암 환자에게 사용되는 보조적인 치료방법입니다. 타목시펜을 복용하는 경우 일반적으로 폐경 증상이라고 알려진 안면홍조, 피로감, 식욕저하, 감정 변화, 관절염 등의 증상을 경험할 수 있습니다. 또한, 폐경 전 초기 호르몬 수용체양성 유방암 환자에게 재발 예방의 목적으로 투약할 수 있는 루프린 주사 같은 경우에도 타목시펜 부작용과 비슷한 부작용을 야기할 수 있습니다. 약학정보원에 따르면 이 두 약물은 앞서 말한 부작용 외에 여러 부위 통증을 유발할 수 있으며, 생리주기 변화와 함께 피로감을 야기할 수 있음을 확인할 수 있었습니다.","['타목시펜', '루프린', '주사', '호르몬', '요법', '일반', '호르몬', '수용체양성', '유방암', '환자', '사용', '보조', '치료방법', '타목시펜', '복용', '경우', '일반', '폐경', '증상', '안면', '홍조', '피로감', '식욕', '저하', '감정', '변화', '관절염', '증상', '경험', '폐경', '초기', '호르몬', '수용체양성', '유방암', '환자', '재발', '예방', '목적', '투약', '루프린', '주사', '경우', '타목시펜', '부작용', '부작용', '야기', '약학정보원', '약물', '부작용', '부위', '통증', '유발', '생리', '주기', '변화', '피로감', '야기', '확인']"
840,"또한, 이차 암에 대해서 설명드리겠습니다. 조기 폐암 환자의 약 7%에서 이차 암이 보고되며, 흡연력에 따라 이차 암의 발생률이 달라집니다. 구체적으로는 비흡연자의 경우 이차 암 발생 확률이 0%, 과거 흡연자의 경우 4%, 현재 흡연자의 경우에는 15%로 현재 흡연을 하고 있는 경우에 이차 암 발생 위험성이 가장 높습니다. 따라서, 흡연자인 경우에는 금연을 강력히 권고됩니다. 이차 암의 검진은 가족력, 암 치료, 그리고 비만/흡연 등의 환경적 요인을 고려하여 대장암, 전립선암, 유방암, 자궁경부암 검진이 1~3년 이내로 권유됩니다.","['이차', '설명', '조기', '환자', '이차', '보고', '흡연', '이차', '발생', '구체', '흡연자', '경우', '발생', '확률', '과거', '흡연자', '경우', '흡연자', '경우', '현재', '흡연', '경우', '발생', '위험', '흡연자', '경우', '금연', '권고', '검진', '가족력', '치료', '비만', '흡연', '환경', '요인', '고려', '대장암', '전립선', '유방암', '자궁', '경부', '검진', '이내', '권유']"
843,"보조 항암화학요법이란 수술 후에 혹시 남아있을 수 있는 암을 깨끗하게 제거하기 위한 목적으로 시행되는 항암화학요법의 방법입니다. 유방암수술로 눈에 보이는 유방암을 모두 제거하지만, 침습적인 유방암의 특성 상 어떤 경우에는 수술 후에도 눈에 보이지 않는 미세한 암세포가 남아있을 수 있습니다. 또한 암세포는 혈류나 림프계를 타고 이동할 수 있으며 혈류나 림프계를 타고 이동한 암은 새로운 종양을 형성할 수 있습니다. 따라서 이를 예방하기 위해 보조적 항암화학요법을 받게돼요.","['보조', '항암화학요법', '수술', '제거', '목적', '시행', '항암화학요법', '방법', '유방암수술', '유방암', '제거', '침습', '유방암', '특성', '경우', '수술', '미세', '암세포', '암세포', '혈류', '림프', '이동', '혈류', '림프', '이동', '종양', '형성', '예방', '보조', '항암화학요법']"
865,"또한, 음식관리와 관련하여 답변드리겠습니다. 유방암 치료 중 항호르몬제를 복용하는 경우 뼈 손실이 주요 부작용으로 주로 나타날 수 있습니다. 칼슘은 또한 유방암 치료과정으로 인해 발생할 수 있는 뼈 약화를 예방하는 데 도움이 될 수 있습니다. 또한 여러 연구에서는 칼슘이 유방암 및 결장직장암과 같은 특정 암의 위험을 줄이는 데 도움이 될 수 있다는 결과가 확인되었습니다. 따라서 주치의 선생님과의 상의 후에 환자분의 상황에서 칼슘 섭취가 필요한지, 그리고 어느정도 용량이 도움이 되는지에 대해 충분히 상의하신 후에 칼슘섭취를 해보시는 것이 도움이 될 수 있습니다. 참고로, 칼슘이 많이 함유된 음식은 아래와 같습니다.","['음식', '관리', '관련', '답변', '유방암', '치료', '호르몬제', '복용', '경우', '손실', '주요', '부작용', '칼슘', '유방암', '치료과정', '발생', '약화', '예방', '도움', '연구', '칼슘', '유방암', '결장', '직장암', '특정', '위험', '도움', '결과', '확인', '주치의', '선생', '상의', '환자', '상황', '칼슘', '섭취', '필요', '정도', '용량', '도움', '상의', '칼슘', '섭취', '도움', '참고', '칼슘', '함유', '음식', '아래']"
870,"3. 심리적 건강
유방암이 의심되는 순간부터 치료 후 회복될 때까지의 긴 시간 동안 불안, 우울, 스트레스 등과 같은 부정적인 감정들을 경험할 수 있습니다. 충분한 휴식, 자신만의 스트레스 해소 방법 활용하기, 규칙적인 운동, 전문가와의 상담 등을 통해 부정적인 감정을 외면하지 마시고 완화시키는 것을 추천드립니다.","['심리', '건강', '유방암', '의심', '순간', '치료', '회복', '시간', '동안', '불안', '우울', '스트레스', '부정', '감정', '경험', '휴식', '자신', '스트레스', '해소', '방법', '활용', '규칙', '운동', '전문가', '상담', '부정', '감정', '외면', '완화', '추천']"
876,유방암의 증상은 개인에 따라 다양하게 나타날 수 있으며 무증상인 경우도 많습니다. 유방암은 초기에 발견해 치료를 받으면 완치율이 월등히 높아지는 암이기 때문에 암의 초기 단계에서 빠르게 검사를 받는 것이 매우 중요합니다. 초기에 유방암을 알아차릴 수 있는 일반적인 유방암의 증상들은 다음과 같습니다.,"['유방암', '증상', '개인', '무증상', '경우', '유방암', '초기', '발견', '치료', '완치', '때문', '초기', '단계', '검사', '중요', '초기', '유방암', '일반', '유방암', '증상', '다음']"
881,"우선, 인공 보형물 삽입이 직접적으로 유방암을 발생시킨다는 연구 결과는 없습니다. 다만, 인공 보형물의 종류 중 최근에는 거의 쓰이지 않는 '표면이 거친 유형의 보형물'을 삽입한 후에 희귀 암의 일종인 역형성 대세포 림프종(BIA-ALCL)이 국내외에서 드물게 발생하고 있습니다.","['인공', '삽입', '직접', '유방암', '발생', '연구', '결과', '인공', '종류', '최근', '표면', '유형', '삽입', '희귀', '일종', '형성', '세포', '림프종', '국내외', '발생']"
886,"1. 선행 항암화학요법(수술 전 항암)
크기가 큰 유방암, 림프절 전이, 염증성 유방암, 임신 중인 경우 수술 전 암의 크기를 축소하거나 당장 수술이 어려운 경우에 먼저 시행할 수 있습니다. 또한, 선행 항암화학요법의 투여 과정 또는 치료 후에 항암제에 대한 반응을 평가하기 위해 영상학적인 검사를 시행하기도 합니다.","['선행', '항암화학요법', '수술', '항암', '크기', '유방암', '림프절', '염증', '유방암', '임신', '경우', '수술', '크기', '축소', '당장', '수술', '경우', '시행', '선행', '항암화학요법', '투여', '과정', '치료', '항암제', '반응', '평가', '영상', '검사', '시행']"
888,"Ki-67 수치가 높을수록 암은 빠르게 진행할 수 있고, 치료 후에도 재발 위험이 높다고 알려져 있습니다. 체계적 문헌고찰에 따르면 높은 Ki-67 수치는 절제된 삼중음성 유방암의 더 나쁜 예후를 예측하는 인자였습니다. 과학적으로 밝혀진 임계치가 없지만, Ki-67 수치가 30%-40% 이상일 경우 낮은 Ki-67 수치에 비해 더 큰 재발 및 사망 위험과 관련이 있었습니다. 하지만 암 발견 당시 병기가 높을 수 있고, 항암치료 후 잔존해있을 암이 면역체계에 의해 사라지지 않고, 성장하여 재발할 가능성이 있습니다. Ki-67이 높은 경우 좋지 않은 예후인자들과 연계된 경우들이 많지만, 유방암의 예후에는 Ki-67 뿐만 아니라 다른 요인도 작용합니다. 따라서 나이, 암종, 여러 유전적 성격 등을 종합해서 예후를 파악해야 하며 Ki-67 수치만으로 항암화학요법의 반응성이나 치료 성적을 예측할 수 없습니다.","['수치', '진행', '치료', '재발', '위험', '체계', '문헌', '고찰', '수치', '절제', '삼중', '음성', '유방암', '예후', '예측', '인자', '과학', '임계치', '수치가', '이상', '경우', '수치', '재발', '사망', '위험', '관련', '발견', '당시', '병기', '항암치료', '잔존', '면역', '체계', '성장', '재발', '가능', '경우', '예후', '인자', '연계', '경우', '유방암', '예후', '요인', '작용', '나이', '암종', '유전', '성격', '종합', '예후', '파악', '수치만', '항암화학요법', '반응', '치료', '성적', '예측']"
892,출산을 하고 싶었던 계획과 달리 유방암을 진단받아 걱정이 많으실 것 같습니다. 질문하셨던 난소보호주사에 대해 설명드리겠습니다. 난소보호주사는 폐경 전 유방암 환자의 난소에서 에스트로겐을 만들어지도록 지시하는 뇌의 호르몬 신호를 방해하여 항암제가 난소에 미치는 영향을 최소화하는 주사로 대표적인 약물로는 고세렐린(Goserelin)이 있습니다. 고세렐린에 대한 자세한 내용은 다음과 같습니다.,"['출산', '계획', '유방암', '진단', '걱정', '질문', '난소', '보호', '주사', '설명', '난소', '보호', '주사', '폐경', '유방암', '환자', '난소', '에스트로겐', '지시', '호르몬', '신호', '방해', '항암제', '난소', '영향', '최소', '주사', '대표', '약물', '고세렐린', '고세렐린', '내용', '다음']"
895,"주기적으로 하루에 알코올 10g(소주 한 잔)을 섭취하면 유방암을 진단받을 확률이 음주를 하지 않는 사람에 비해 7 ~ 10% 높아집니다. 알코올은 체내의 안드로겐을 에스트로겐으로 바꿔 여성호르몬의 분비를 촉진시키기 때문이에요. 또한 최근 일본에서 시행된 연구 결과, 폐경 전 유방암 발병 위험은 음주의 양과 빈도가 증가할수록 높아진다고 합니다. 폐경 전 매일 술을 마시는 사람의 유방암 발병 위험은 비음주자의 1.37배로 확인되었습니다.","['주기', '하루', '알코올', '소주', '섭취', '유방암', '진단', '확률', '음주', '사람', '알코올', '체내', '안드로겐', '에스트로겐', '여성', '호르몬', '분비', '촉진', '때문', '최근', '일본', '시행', '연구', '결과', '폐경', '유방암', '발병', '위험', '음주', '빈도', '증가', '폐경', '사람', '유방', '발병', '위험', '비음', '주자', '확인']"
904,"몇몇 연구에서는 항암화학치료로 나타난 오심 및 구토 감소에 황기가 효과있으며, 세포 단위의 항염증, 항암작용을 확인하였습니다. 하지만 대부분의 연구에서 적절한 연구방법에 대한 기술이 부족하였고, 대규모 연구가 이루어지지 않은 상태입니다. 종합해보자면, 황기와 유방암의 관련성에 대한 일관된 연구 결과는 확인되지 않았으며, 황기의 효과와 안정성을 알아보기 위해서는 무작위대조시험 같은 추가적인 임상연구가 필요한 상황입니다.","['연구', '항암', '화학', '치료', '오심', '구토', '감소', '황기', '효과', '세포', '단위', '염증', '항암', '작용', '확인', '대부분', '연구', '연구', '방법', '기술', '부족', '규모', '연구', '상태', '종합', '황기', '유방암', '관련', '일관', '연구', '결과', '확인', '황기', '효과', '안정', '작위', '대조', '시험', '추가', '임상', '연구', '필요', '상황']"
907,"수술 후에도 발생하는 등 통증으로 유방암이 깨끗하게 제거되지 않았을까 걱정하고 계신 것 같습니다. 통증의 원인은 다양하며 특히 수술 후에도 지속되는 통증은 상처에 의한 통증, 신경 손상에 의한 통증, 수술 부위의 주변 근육 및 관절에 의한 통증 등 다양한 원인에 의해 나타날 수 있습니다.
잔존암 및 항암치료의 진행 여부는 수술 후 조직검사 결과를 통해 확인할 수 있습니다. 결과를 듣기까지 2주 정도의 시간이 있으므로 확실하지 않은 결과에 대해 미리 걱정하기보다 지금 당장 실천할 수 있는 통증 완화의 방법을 제안해 드립니다.
• 수술 후 관절 범위 운동에 대한 교육을 안내 받으셨다면 가능하신 정도로 실천해 보세요.
• 명상과 통증 부위 마사지를 통해 근육의 긴장을 완화해 보세요.
• 퇴원 시 처방받은 진통제가 있다면 복용해 보세요.
• 주의하셔야 할 사항은 유방암수술 후 한동안 무감각이나 이상 감각이 느껴질 수도 있으므로 통증 조절을 위해 뜨거운 찜질의 적용은 피해주세요.","['수술', '발생', '통증', '유방암', '제거', '걱정', '통증', '원인', '다양', '수술', '지속', '통증', '상처', '통증', '신경', '손상', '통증', '수술', '부위', '주변', '근육', '관절', '통증', '다양', '원인', '잔존', '항암치료', '진행', '여부', '수술', '조직검사', '결과', '확인', '결과', '정도', '시간', '결과', '걱정', '실천', '통증', '완화', '방법', '제안', '수술', '관절', '범위', '운동', '교육', '안내', '가능', '정도', '실천', '명상', '통증', '부위', '마사지', '근육', '긴장', '완화', '퇴원', '처방', '진통제', '복용', '주의', '사항', '유방암수술', '동안', '감각', '이상', '감각', '통증', '조절', '찜질', '적용']"
919,"항호르몬제를 복용하면서 엘라스틴의 복용이 가능한지 질문해주셨는데요, 말씀하신 엘라스틴은 시중에 판매되고 있는 엘라스틴 보충제를 뜻하는 것으로 생각됩니다. 현재 복용하고 계신 항호르몬제의 약명과 엘라스틴 보충제의 성분들을 정확히 알 수 없어 일반적인 답변을 드리는 점 양해 부탁드립니다. 시중에서 판매되는 엘라스틴 보충제의 성분은 대부분 ‘콜라겐’과 ‘엘라스틴 가수 분해 분말’로 확인됩니다. 이 중 콜라겐은 피부, 뼈, 관절 등 신체에서 발견되는 단백질을 함유한 것으로 콜라겐 보충제를 복용하는 것이 피부 건강, 관절 건강을 향상시키고 심지어 체중 감소를 촉진할 수 있다는 결과가 있습니다. 그리고 엘라스틴은 피부, 혈관 그리고 신체의 다른 조직에 탄력성을 제공하는 단백질입니다. 엘라스틴은 이 두 가지의 단백질을 성분으로 하여 피부 탄력의 효과를 내세워 판매되고 있는 보충제입니다. 문헌고찰 결과, 이러한 성분을 함유한 보충제와 유방암 환자들이 주로 복용하는 타목시펜, 페마라와 같은 항호르몬제와의 상호작용 간에는 안정성이 입증된 바 없기 때문에 질문해 주신 엘라스틴 복용 가능 여부에 대해서는 정확히 말씀드리기 어렵습니다.","['호르몬제', '복용', '엘라스틴', '복용', '가능', '질문', '말씀', '엘라스틴', '시중', '판매', '엘라', '스티', '보충', '생각', '복용', '호르몬제', '엘라스틴', '보충', '성분', '일반', '답변', '양해', '부탁', '시중', '판매', '엘라스틴', '보충', '성분', '대부분', '콜라겐', '엘라스틴', '가수', '분해', '분말', '확인', '콜라겐', '피부', '관절', '신체', '발견', '단백질', '함유', '콜라겐', '보충', '복용', '피부', '건강', '관절', '건강', '향상', '체중', '감소', '촉진', '결과', '엘라스틴', '피부', '혈관', '신체', '조직', '탄력', '제공', '단백질', '엘라스틴', '가지', '단백질', '성분', '피부', '탄력', '효과', '판매', '보충', '문헌', '고찰', '결과', '성분', '함유', '보충', '유방암', '환자', '복용', '타목시펜', '페마라', '호르몬제', '상호', '작용', '안정', '입증', '때문', '질문', '엘라', '스티', '복용', '가능', '여부', '말씀']"
930,"2001 ~ 2012 수술환자 대상으로 한 유방암 2기의 5년 전체생존율과 10년 전체생존율은 각각 약 91% ,85%로 높은 수치로 확인되었습니다. 따라서 치료에 잘 임하시면 큰 무리 없이 치료 받으실 수 있을 것 고려됩니다.","['수술', '환자', '대상', '유방암', '전체', '생존', '전체', '생존', '수치', '확인', '치료', '무리', '치료', '고려']"
941,"먼저, 국내 유방암 치료는 우리나라뿐만 아니라 세계적으로 유방암 환자 치료의 기준이 되는 미국종합암네트워크(NCCN) 가이드라인에 기반하고 있으며, 본 답변도 이 기준에 맞추어 작성하였습니다.","['국내', '유방암', '치료', '우리', '나라', '세계', '유방암', '환자', '치료', '기준', '미국', '종합', '네트워크', '가이드라인', '기반', '답변', '기준', '작성']"
948,"또한 문헌 고찰 결과, 과일과 야채를 많이 섭취하는 것이 암 위험을 줄일 수 있다는 것을 확인하였습니다. 과일과 채소는 비타민 C, 엽산, 섬유질 등의 성분들을 풍부하게 함유하고 있으며, 이는 정상 세포가 유방암으로 변형되는 것을 막아줍니다. 평소 건강을 유지하기 위해 균형 잡힌 식단을 유지하는 것이 중요합니다. 따라서 영양제, 비타민을 복용하기 앞서 탄수화물, 단백질, 지방, 비타민, 무기질 등 모든 영양소가 골고루 포함되어 있으며 과일과 채소를 많이 포함한 식단을 유지하는 것을 추천드립니다.","['문헌', '고찰', '결과', '과일', '야채', '섭취', '위험', '확인', '과일', '채소', '비타민', '엽산', '섬유질', '성분', '함유', '정상', '세포', '유방암', '변형', '평소', '건강', '유지', '균형', '식단', '유지', '중요', '영양제', '비타민', '복용', '탄수화물', '단백질', '지방', '비타민', '무기질', '영양소', '포함', '과일', '채소', '포함', '식단', '유지', '추천']"
980,"유방암을 진단받고 항암화학요법을 시작하기 전 권고되는 백신의 종류는 위와 같으나, 첫 항암화학요법까지 남은 시간과 개개인의 상태에 따라 조금씩 변동이 있을 수 있으니 백신 접종 전 자세한 내용은 담당의사선생님과 면담 후 진행하시는 것을 추천드립니다.","['유방암', '진단', '항암화학요법', '시작', '권고', '백신', '종류', '항암화학요법', '시간', '개개인', '상태', '조금', '변동', '백신', '접종', '내용', '담당의사선생님', '면담', '진행', '추천']"
981,"HER2 양성 유방암의 경우, 암의 진행이 빠르고 예후가 좋지 않은 편이었으나 HER2 유전자를 특이적으로 억제하여 암 세포의 성장을 막는 표적 치료제가 많이 개발되면서 치료 효과가 크게 상승했습니다. 표적치료는 수술 전 선행적 항암요법과 수술 후 보조 요법으로 많이 사용되며 암의 크기와 미용적인 부분 등을 고려하여 수술 전에 투약할지, 수술 후에 투약할지, 수술 전부터 후까지 연속적으로 투약할지 결정됩니다. 또한, 항암화학요법이나 항호르몬요법과 병행하거나 두가지 이상의 표적치료 약물을 같이 사용할 수도 있습니다.","['양성', '유방암', '경우', '진행', '예후', '유전자', '특이', '억제', '세포', '성장', '표적', '치료제', '개발', '치료', '효과', '상승', '표적', '치료', '수술', '선행', '항암', '요법', '수술', '보조', '요법', '사용', '크기', '미용', '부분', '고려', '수술', '투약', '수술', '투약', '수술', '연속', '투약', '결정', '항암화학요법', '호르몬', '요법', '병행', '가지', '이상', '표적', '치료', '약물', '사용']"
989,"유방암 치료가 모두 끝난 후에 맥주를 마셔도 되는지 고민이되시는군요, 이에 대해서 답변드리겠습니다.","['유방암', '치료', '맥주', '고민', '답변']"
992,"일단, 수술 후 첫 외래는 수술 상처의 회복 정도를 확인하고 병기에 따른 추가 치료 여부가 결정되는 진료입니다.
다시 말해 최종 유방암의 크기, 타입, 림프절 전이 여부를 주치의로부터 설명 듣고 수술 후 보조 치료인 항암, 방사선, 호르몬 치료를 진행할지 여부가 결정됩니다. 중요한 진료지만 상담 시간이 충분하지 않을 수 있으므로, 중요한 몇 개의 질문을 미리 메모해 오시거나 필기구를 준비하셔서 적어가며 상담에 참여하시길 추천해 드려요.","['수술', '외래', '수술', '상처', '회복', '정도', '확인', '병기', '추가', '치료', '여부', '결정', '진료', '최종', '유방암', '크기', '타입', '림프절', '여부', '주치의', '설명', '수술', '보조', '치료', '항암', '방사선', '호르몬', '치료', '진행', '여부', '결정', '중요', '진료', '상담', '시간', '중요', '질문', '메모', '필기구', '준비', '상담', '참여', '추천']"
993,유방암 자가검진의 구체적인 자가검진의 방법과 이상징후에 대해 궁금하시군요. 이에 대해 답변드리겠습니다.,"['유방암', '자가', '검진', '구체', '검진', '방법', '이상', '징후', '답변']"
995,"타목시펜은 항호르몬요법으로 호르몬 수용체양성인 유방암 환자의 치료 및 재발 예방에 사용될 수 있습니다. 타목시펜의 부작용으로는 일반적으로 오심/구토, 식욕 저하, 피부 변화, 피로감 등이 있으며 간 기능 저하로 지방간, 급성 간 손상도 나타날 수 있습니다.","['타목시펜', '호르몬', '요법', '호르몬', '수용체양성', '유방암', '환자', '치료', '재발', '예방', '사용', '타목시펜', '부작용', '일반', '오심', '구토', '식욕', '저하', '피부', '변화', '피로감', '기능', '저하', '지방간', '급성', '손상']"
1014,"환자분의 말씀대로 유방전절제술을 받은 경우는, 유방보존술을 받은 경우와 비교하여 방사선치료의 효과에 대한 논란이 있습니다. 하지만, 여러 연구에서 겨드랑이 림프절 양성 환자가 항암 치료와 같은 전신적 치료를 받은 경우 방사선치료가 효과가 있다는 결과를 확인할 수 있었습니다. 또한, 건강보험심사평가원의 ‘7차 유방암 적정성 평가’에 따르면 유방전절제술을 받은 환자 중 방사선치료를 시행한 비율이 상급종합병원에서 100%, 종합병원에서 96.4%, 전체 평균 98.5%에 달하는 것으로 국내에서 비교적 보편적으로 시행되고 있는 것을 확인할 수 있습니다.","['환자', '말씀', '유방', '절제술', '경우', '유방', '보존', '경우', '비교', '방사선치료', '효과', '논란', '연구', '겨드랑이', '림프절', '양성', '환자', '항암', '치료', '전신', '치료', '경우', '방사선치료', '효과', '결과', '확인', '건강보험심사평가원', '유방암', '적정', '평가', '유방', '절제술', '환자', '방사선치료', '시행', '비율', '상급', '종합', '병원', '종합', '병원', '전체', '평균', '국내', '비교', '보편', '시행', '확인']"
1044,"온코타입 Dx와 맘마프린트 등의 검사는 부분절제술인지 전절제술인지와 상관없이 유방암수술 이후에 항암치료가 얼마나 도움이 되는지를 확인하기 위해 시행되는 유방암 유전자 검사입니다. 이러한 유전자 검사들은 수술 시 떼어낸 조직을 분석하여 저위험군에 해당할 가능성이 높다고 판단되는 경우에 권유되고, 이 결과에서 저위험군이 나오면 항암화학요법을 하지 않고 항호르몬 요법만 시행하여도 재발 확률이 낮지 않은 것으로 알려져 있습니다.","['타입', '맘마', '프린트', '검사', '부분', '절제술', '절제술', '상관', '유방암수술', '이후', '항암치료', '도움', '확인', '시행', '유방암', '유전자', '검사', '유전자', '검사', '수술', '조직', '분석', '위험군', '해당', '가능', '판단', '경우', '권유', '결과', '위험군', '항암화학요법', '호르몬', '요법', '시행', '재발', '확률']"
1059,"폐경 전
-선택적 에스트로겐수용체조절제 : 폐경전 선택적 에스트로겐수용체조절제(Selective Estrogen Receptor Modulator, SERM)는 유방암의 수용체에 여성호르몬이 결합하는 것을 방해하여 여성호르몬을 차단하는 방법으로 항호르몬치료가 진행됩니다. 폐경 전 여성호르몬은 주로 유방과 자궁에서 분비됩니다. 선택적 에스트로겐수용체조절제는 에스트로겐이 유방 및 자궁세포 수용체에 달라붙지 못하도록 방해하는 역할을 하여 항호르몬 효과를 냅니다. 대표적인 폐경전 항호르몬요법 약제로는 타목시펜(Tamoxifen)이 있으며 복용기간은 5 ~ 10년입니다. 타목시펜(Tamoxifen)은 흔히 알려진 놀바덱스(Nolvadex)로 불리기도 합니다.","['폐경', '선택', '에스트로겐수용체조절제', '폐경', '선택', '에스트로겐수용체조절제', '유방암', '수용체', '여성', '호르몬', '결합', '방해', '여성', '호르몬', '차단', '방법', '호르몬', '치료', '진행', '폐경', '여성', '호르몬', '유방', '자궁', '분비', '선택', '에스트로겐수용체조절제', '에스트로겐', '유방', '자궁', '세포', '수용체', '방해', '역할', '호르몬', '효과', '대표', '경전', '호르몬', '요법', '약제', '타목시펜', '복용', '기간', '타목시펜', '놀바덱스']"
1062,"이와 더불어 정기적인 추적검사를 통해 재발과 전이 여부를 확인하는 것이 필요합니다. 담당의사선생님의 치료계획을 믿고 따르며, 정기 검사 계획에 맞추어 추적검사를 시행하실 것을 권유드립니다. 마지막으로 현재 질문자님께서 느끼는 무섭고 두려운 감정은 유방암 환자들이 치료 중 겪는 자연스러운 감정이라는 것을 말씀드리고 싶습니다. 가족이나 담당의사선생님, 지인과의 대화를 통해 감정을 표현하고 다스리는 것이 질문자분의 걱정과 불안감 해소에 도움이 될 수 있습니다.","['정기', '추적', '검사', '재발', '전이', '여부', '확인', '필요', '담당의사선생님', '치료계획', '정기', '검사', '계획', '추적', '검사', '시행', '권유', '마지막', '질문자', '감정', '유방암', '환자', '치료', '자연', '감정', '말씀', '가족', '담당의사선생님', '지인', '대화', '감정', '표현', '질문자', '걱정', '불안감', '해소', '도움']"
1064,"추가적으로 전이성 재발 증상은 전이된 유방암 세포의 위치에 따라 다양하게 나타날 수 있으며, 대표적인 증상은 다음과 같습니다.","['추가', '이성', '재발', '증상', '전이', '유방암', '세포', '위치', '대표', '증상', '다음']"
1076,"종합적인 결론 먼저 말씀드리자면, 재건 수술 방법은 각 수술의 장단점 및 체중, 유방 크기, 유방 모양, 환자의 상태, 수술 전/후 항암 및 방사선치료계획 등을 고려하여 결정하게 됩니다. 한쪽 씩 복원 방법이 다른 것 또한 현재 질문자님의 상황에 적합한 방법으로 계획되었을 것으로 생각되어, 담당의사선생님의 조언을 따르시는 것을 권고드립니다. 또한, 체계적 문헌고찰에 따르면 유방 재건술과 유방암 재발은 국소 재발률과 생존율에 차이가 없으며, 재발한 경우에도 재건술과 상관없이 발견이 늦어지지 않는 것으로 보고되었습니다.","['종합', '결론', '말씀', '재건', '수술', '방법', '수술', '장단점', '체중', '유방', '크기', '유방', '모양', '환자', '상태', '수술', '항암', '방사선', '치료계획', '고려', '결정', '복원', '방법', '질문자', '상황', '적합', '방법', '계획', '생각', '담당의사선생님', '조언', '권고', '체계', '문헌', '고찰', '유방', '재건', '유방암', '재발', '국소', '재발', '생존', '차이', '재발', '경우', '재건', '발견', '보고']"
