Unnamed: 0,answer,words
220,식욕을 자극하는 방법과 식사시 도움이 되는 원칙은 다음과 같습니다.,"['식욕', '자극', '방법', '식사', '도움', '원칙', '다음']"
221,유방암은 여러 암 중에서도 음식의 제약으로부터 비교적 자유로운 암에 속하기 때문에 음식을 너무 엄격하게 관리하느라 스트레스를 받으시기보다는 영양소의 종류와 구성을 잘 고려하여 드시는 것이 중요합니다.,"['유방암', '음식', '제약', '비교', '자유', '때문', '음식', '관리', '스트레스', '영양소', '종류', '구성', '고려', '중요']"
222,"수술 후 2~3개월 이후부터는 설사는 대부분 호전되나, 변비가 지속되는 경우가 많으므로 섬유소의 섭취를 서서히 늘려나가시기를 권장드립니다. 식이섬유가 풍부한 식품은 아래 표와 같으며 수술 직후 섭취는 주의해주시고, 장의 소화 흡수 및 몸의 회복 상태 따라 서서히 식이섬유를 포함하시어 섭취하시기를 권장드립니다.","['수술', '개월', '이후', '설사', '호전', '변비', '지속', '경우', '섬유소', '섭취', '권장', '식이', '섬유', '식품', '아래', '수술', '직후', '섭취', '주의', '소화', '흡수', '회복', '상태', '식이', '섬유', '포함', '섭취', '권장']"
223,"위암의 가족력이 있는 사람은 가족력이 없는 사람보다 위암 발생률이 2배로 증가합니다. 따라서 위암 예방을 위해서는 암검진을 반드시 받아야 합니다. 가족력이 있는 경우에는 암검진과 더불어 건강한 생활습관 유지에 신경쓰셔야 합니다. 가족이 위암 위험요인(헬리코박터균 감염, 짠 음식 섭취 등)을 공유하므로, 위암 발생 위험성이 증가할 수 있기 때문입니다.","['위암', '가족력', '사람', '가족력', '사람', '위암', '발생', '증가', '위암', '예방', '검진', '가족력', '경우', '검진', '건강', '생활', '습관', '유지', '신경', '가족', '위암', '위험요인', '헬리코박터균', '감염', '음식', '섭취', '공유', '발생', '위험', '증가', '때문']"
224,"폐암 종류에 따라 사용되는 치료방법이 달라질 수 있으며, 그 예시는 다음과 같습니다.","['폐암', '종류', '사용', '치료방법', '예시', '다음']"
225,림프절 전이 증상,"['림프절', '증상']"
227,"따라서 비록 현재 환자분의 종양의 크기는 버제니오(abemaciclib) 투약 기준에 해당되지 않으나, 호르몬 강양성 및 허투 음성인 점은 투약 기준에 부합한다고 할 수 있습니다. 또한 림프절 전이 2개인 질문자님의 상태로 미루어 보아 재발의 위험 역시 높은 상태임을 알 수 있습니다. 그렇기에 담당의사선생님께서 종양의 크기 외에도 세포 분화의 정도, 림프절 전이의 갯수, 버제니오(abemaciclib)를 투여했을 경우 질문자님에게 나타날 치료 효과 및 부작용 등 복합적인 상황을 고려하신 후, 권유를 하신 것으로 생각됩니다.","['현재', '환자', '종양', '크기', '버제니오', '투약', '기준', '해당', '호르몬', '양성', '허투', '음성', '투약', '기준', '부합', '림프절', '질문자', '상태', '재발', '위험', '상태', '담당의사선생님', '종양', '크기', '세포', '분화', '정도', '림프절', '갯수', '버제니오', '투여', '경우', '질문자', '치료', '효과', '부작용', '복합', '상황', '고려', '권유', '생각']"
228,국가암정보센터에 따르면 위암의 가족력이 있는 사람은 가족력이 없는 사람보다 위암 발생률이 2배로 증가할 수 있음을 확인할 수 있었습니다. 또한 가족력이 있으면서 헬리코박터균에 감염된 경우는 위암 위험이 3.4배로 증가할 수 있습니다. 따라서 가족력이 있는 경우에는 정기적인 암 검진과 건강한 생활습관 유지 등의 노력이 필요합니다.,"['국가암정보센터', '위암', '가족력', '사람', '가족력', '사람', '위암', '발생', '증가', '확인', '가족력', '헬리코박터균에', '감염', '경우', '위암', '위험', '증가', '가족력', '경우', '정기', '검진', '건강', '생활', '습관', '유지', '노력', '필요']"
231,"갑상선암은 일차 치료 후 수년 혹은 수십 년 후에도 재발이 가능합니다. 재발이 되더라도 조기에 발견할 경우 좋은 치료 성적을 보입니다. 따라서, 평생 추적관찰이 필요하며, 갑상선호르몬제 복용을 게을리하지 말고 정기적인 검진을 통해 암 재발 여부를 검사하는 것이 중요합니다.","['갑상선암', '일차', '치료', '수년', '수십', '재발', '가능', '재발', '조기', '발견', '경우', '치료', '성적', '평생', '추적', '관찰', '필요', '갑상선', '호르몬제', '복용', '정기', '검진', '재발', '여부', '검사', '중요']"
235,"갑상선 여포암은 조직학적 침범 정도에 따라 피막침범만 있을 경우를 최소 침습 여포암, 피막 침범과 관계없이 혈관 침범이 있는 경우를 중증도 침범 여포암, 갑상선 주변조직으로의 침범을 광범위 침범 여포암으로 세분화 됩니다. 피막 침범이란 갑상선을 싸고있는 막으로 암이 침입했다는 뜻입니다. 피막 침범만으로는 전이가 되었다고 판단하지 않지만, 갑상선을 둘러싸고 있는 막을 뚫거나 뚫기 직전이니, 이를 넘어서면 림프절이나 타 장기로 타 장기로 전이가 될 가능성이 상당히 높아집니다. 정확한  암의 병기는 수술에서 절제한 조직의 검사 결과와 수술을 한 외과 의사의 소견을 종합하여 최종적으로 판단하게 되며, 전이 파악하기위해서는 각종 진단검사를 시행하기 때문에, 현재 병기 및 전이상태에 대해서는 질문자님의 상태를 잘 알고계시는 담당의사선생님께 문의하시는 것이 바람직합니다.","['갑상선', '여포', '조직학', '침범', '정도', '피막', '침범', '경우', '최소', '침습', '여포', '피막', '침범', '혈관', '침범', '경우', '중증', '침범', '여포', '갑상선', '주변조직', '침범', '광범위', '침범', '여포', '세분', '피막', '침범', '갑상선', '침입', '피막', '침범', '전이', '판단', '갑상선', '직전', '림프절', '장기', '장기', '전이', '가능', '정확', '병기', '수술', '절제', '조직', '검사', '결과', '수술', '외과', '의사', '소견', '종합', '최종', '판단', '파악', '각종', '진단', '검사', '시행', '때문', '병기', '전이', '상태', '질문자', '상태', '담당의사선생님', '문의']"
236,"추가적으로, 갑상선암을 예방하기 위해서는 위험요인 노출을 최소화하거나 잘 관리하고 예방 방법을 실천하시는 것이 도움이 됩니다. 구체적인 갑상선암의 위험요인은 아래와 같습니다.","['추가', '갑상선', '예방', '위험요인', '노출', '최소', '관리', '예방', '방법', '실천', '도움', '구체', '갑상선암', '위험요인', '아래']"
237,"결론부터 말씀드리면 항암화학요법 치료 중 매운 음식은 권장하지 않으며, 면을 섭취할 수 있으나 치료 중 건강하게 드실 수 있는 방법에 대해 설명드리겠습니다.","['결론', '말씀', '항암화학요법', '치료', '음식', '권장', '섭취', '치료', '건강', '방법', '설명']"
240,"유방초음파가 건강보험 적용이 되는지에 대해서 궁금하시군요, 이에 대해서 답변드리겠습니다.","['유방초음파', '건강', '보험', '적용', '답변']"
241,어떤 결정을 내려야 하는지에 대한 불안감으로 무거운 마음을 지닌 채 진료 일정만을 손꼽아 기다리시는 질문자님께 루닛에서 제공해드리는 답변이 도움이 되기를 바랍니다.,"['결정', '불안감', '마음', '진료', '일정', '질문자', '루닛', '제공', '답변', '도움']"
242,"결론적으로 말씀드리면, 건강보조식품의 경우 개인의 전반적인 건강 상태나 질병 상태에 따라 그 효과가 다를 수 있으며 현재 복용 중인 약물이 있으면 함께 복용했을 때 상호작용으로 인해 기대했던 효과가 아닌 부작용이 나타날 수도 있습니다. 따라서 건강보조식품을 복용하기 전에 담당의사선생님과 상담하고 먹어도 되는지를 확인하시는 것이 가장 중요합니다.","['결론', '말씀', '건강', '보조', '식품', '경우', '개인', '전반', '건강', '상태', '질병', '상태', '효과', '복용', '약물', '복용', '상호', '작용', '기대', '효과', '부작용', '건강', '보조', '식품', '복용', '담당의사선생님', '상담', '확인', '중요']"
244,"BRCA 유전자 검사 결과를 기다리고 계시군요, 걱정이 되시는 마음에 조금이나마 도움이 될 수 있도록 답변드리겠습니다.","['유전자', '검사', '결과', '걱정', '마음', '조금', '도움', '답변']"
248,"증상이 없는 저위험군인 경우, 50세 이후부터 5~10년마다 대장내시경 검사를 받는 것을 추천드리며, 증상이 있거나 궤양성 대장염, 크론병과 같은 가족력이 있는 경우에는 전문의와 상담 후 적절한 검사 간격과 방법이 결정하실 것을 추천드립니다.","['증상', '위험군', '경우', '이후', '대장', '내시경', '검사', '추천', '증상', '궤양', '대장염', '크론병', '가족', '경우', '전문의', '상담', '검사', '간격', '방법', '결정', '추천']"
249,"대장암의 치료방법에는 항암화학요법, 방사선치료, 수술적 치료 등이 있지만, 이는 종양이 조직을 침투한 정도에 따라 치료방법을 결정할 수 있습니다. 재발 및 전이 여부를 발견하기 위한 추적 검사는 대장암의 초기 치료 이후 개인의 상태 및 재발 가능성에 따라 적절한 방법으로 시행하게 됩니다.","['대장암', '치료방법', '항암화학요법', '방사선치료', '수술', '치료', '종양', '조직', '침투', '정도', '치료방법', '결정', '재발', '전이', '여부', '발견', '추적', '검사', '대장암', '초기', '치료', '이후', '개인', '상태', '재발', '가능', '방법', '시행']"
254,"체계적인 문헌고찰 결과, 폐암 수술 후 추가적인 치료 없이 일상적인 생활 내에서 암의 재발을 예방할 수 있는 관리방법은 다음과 같았습니다.","['체계', '문헌', '고찰', '결과', '폐암', '수술', '추가', '치료', '일상', '생활', '재발', '예방', '관리', '방법', '다음']"
256,"운동은 유방암의 치료과정에서 건강을 유지할 수 있는 가장 중요한 활동 중 하나이며, 치료 중에 운동하는 것은 삶의 질 향상, 부작용 감소에 긍정적인 영향을 미칩니다. 따라서, 유방암 치료 기간에도 꾸준히 운동하는 것이 매우 중요합니다. 수술 1~2일 후에는 전신마취 기운이 남아있을 수 있으므로 충분한 휴식 취하고, 수술 후 1주일 이내에 가벼운 활동 시작(걷기, 팔운동 등)하는 것을 추천드립니다.","['운동', '유방암', '치료과정', '건강', '유지', '중요', '활동', '하나', '치료', '운동', '향상', '부작용', '감소', '긍정', '영향', '유방암', '치료', '기간', '운동', '중요', '수술', '전신', '마취', '기운', '휴식', '수술', '주일', '이내', '활동', '시작', '걷기', '운동', '추천']"
257,"항암화학요법과 비교하여 탈모나, 호중구 감소증은 두드러지게 나타나지 않으며 대신에 과민반응이 나타날 수 있어 처음 허셉틴을 맞을때는 면밀한 관찰이 필요해요. 따라서, 병원에서 알려주시는 주의사항을 잘 따르며 치료를 잘 받으시는 것을 추천드려요.","['항암화학요법', '비교', '탈모', '호중구', '감소증', '대신', '과민', '반응', '처음', '허셉틴', '관찰', '필요', '병원', '주의', '사항', '치료', '추천']"
258,"장상피화생은 일반적으로 증상이 없으며, 즉시 치료를 하기보다는 추적 관찰을 통해 상태 변화를 살펴보게 됩니다. 장상피화생은 위축성 위염, 헬리코박터 파일로리 감염 등을 야기할 수 있으며, 이는 위암으로 이어질 수 있습니다. 따라서, 장상피화생과 결과를 받을 경우 담당의사선생님과 앞으로의 검사 계획을 설명 듣고, 정기적인 위암 검진과 함께 위식도 질환에 대한 관리를 권해드립니다. 관리 방법은 다음과 같습니다.","['장상피화생', '일반', '증상', '즉시', '치료', '추적', '관찰', '상태', '변화', '장상피화생', '축성', '위염', '헬리코박터', '파일', '감염', '야기', '위암', '장상피화생', '결과', '경우', '담당의사선생님', '검사', '계획', '설명', '정기', '위암', '검진', '식도', '질환', '관리', '관리', '방법', '다음']"
260,"체계적문헌고찰결과에 따르면 다양한 색상의 과일과 채소, 통곡물을 포함한 건강한 식생활 습관을 지키고 적색육 및 가공육, 당이 많은 음료 등을 피하거나 제한할 것을 권장하고 있습니다. 건강한 식생활 습관은 다음과 같습니다.","['체계적문헌고찰', '결과', '다양', '색상', '과일', '채소', '통곡', '포함', '건강', '식생활', '습관', '적색육', '가공', '음료', '제한', '권장', '건강', '식생활', '습관', '다음']"
261,"암 환자의 영양 상태는 질병의 이환율과 사망률, 치료 효과, 그리고 삶의 질에도 영향을 미치게 되기 때문에 암 치료 중 좋은 영양상태를 유지하는 것은 중요합니다. 폐암과 관련한 영양부족은 식욕 저하, 피로, 체중 감소, 탈수 등의 증상으로 인해 나타나게 됩니다. 특히 식이 섭취의 어려움으로 영양 상태가 좋지 않은 경우에는 담당의사선생님의 진료를 통해 영양제 또는 식욕촉진제 처방을 받거나 콧줄을 통해 경관영양을 받을 수 있으며, 병원 내의 임상 영양사에게 상담을 의뢰하여 집중적인 도움을 받으실 수도 있습니다.","['환자', '영양', '상태', '질병', '이환', '사망', '치료', '효과', '영향', '때문', '치료', '영양', '상태', '유지', '중요', '폐암', '관련', '영양', '부족', '식욕', '저하', '피로', '체중', '감소', '탈수', '증상', '식이', '섭취', '어려움', '영양', '상태', '경우', '담당의사선생님', '진료', '영양제', '식욕', '촉진제', '처방', '경관영양', '병원', '임상', '영양사', '상담', '의뢰', '집중', '도움']"
262,"체중 증가와 비만은 유방암의 수 많은 위험요인중에 하나입니다. 체중증가가 유방암 위험을 높일 수 있다고 하더라도, 한가지 요인만으로 유방암이 발생하거나 예후가 나빠질 확률은 매우 낮아요. 따라서, 가벼운 운동이라도 꾸준히 시행하고 식단관리를 하셔서 적정 체중을 유지하려는 노력을 하시되, 체중관리에 대해서 너무 걱정하시기보다는 천천히 꾸준히 관리시는것을 추천드려요.","['체중', '증가', '비만', '유방암', '위험요인', '하나', '체중', '증가', '유방암', '위험', '가지', '요인', '유방암', '발생', '예후', '확률', '운동', '시행', '식단', '관리', '적정', '체중', '유지', '노력', '체중', '관리', '걱정', '관리', '추천']"
263,참고자료,"['참고', '자료']"
265,"옵티플로우를 통한 고유량 산소 요법은 폐포 확장에 도움을 주어 호흡을 용이하게 하고, 정확한 산소를 전달할 수 있으며, 최적의 온도와 습도로 이루어진 산소를 전달하여 가래 배출을 용이하게 돕는다는 장점이 있습니다. 더불어 코를 통해 산소를 제공하기 때문에 마스크형보다 착용이 편리하고, 치료 중 음식과 음료를 먹고 마시기 용이하며, 구강 건조가 덜하고, 의사소통에도 방해가 되지 않아 환자가 보다 편안하게 느낄 수 있습니다.","['옵티플', '로우', '유량', '산소', '요법', '폐포', '확장', '도움', '호흡', '정확', '산소', '전달', '최적', '온도', '습도', '산소', '전달', '가래', '배출', '장점', '산소', '제공', '때문', '마스크', '착용', '편리', '치료', '음식', '음료', '구강', '건조', '의사소통', '방해', '환자', '편안']"
266,"체계적 문헌고찰 결과, 전절제술을 할 경우 암세포와 더불어 유관 및 유샘을 포함한 유방 조직들도 제거되기 때문에 수술 한 유방으로는 모유수유를 할 수 없음을 확인할 수 있었습니다. 따라서 이 경우 반대쪽 유방을 통한 모유수유를 권유하고 있습니다. 하지만 질문하신 내용과 같이 반대쪽 유방에도 보형물 삽입 및 거상 수술을 진행 여부를 고려 중이셔서 고민이 되시는 것 같습니다. 유방 보형물 수술과 모유수유에 대한 자세한 내용은 다음과 같습니다.","['체계', '문헌', '고찰', '결과', '절제술', '경우', '암세포', '유관', '유샘', '포함', '유방', '조직', '제거', '때문', '수술', '유방', '모유', '수유', '확인', '경우', '반대쪽', '유방', '모유', '수유', '권유', '질문', '내용', '반대쪽', '유방', '삽입', '거상', '수술', '진행', '여부', '고려', '고민', '유방', '수술', '모유', '수유', '내용', '다음']"
267,"국가암정보센터에 따르면 대장암의 발병 요인 중 가장 큰 환경적 요인은 식생활입니다. 구체적으로 대장암 발병에 영향을 주는 음식으로는 동물성 지방, 나트륨이 많이 포함된 가공육(소세지, 햄, 베이컨), 붉은 고기, 저섬유소 식이, 저잔사 식이, 굽거나 튀긴 육류, 통조림, 가공식품 등이 있습니다. 또한, 체계적 문헌고찰 결과에 따르면 과일과 채소 섭취량이 너무 적은 경우 대장암에 걸릴 위험이 커질 수 있음이 확인되었습니다.","['국가암정보센터', '대장암', '발병', '요인', '환경', '요인', '식생활', '구체', '대장암', '발병', '영향', '음식', '동물', '지방', '나트륨', '포함', '가공', '소세지', '베이컨', '고기', '섬유소', '식이', '식이', '통조림', '가공식품', '체계', '문헌', '고찰', '결과', '과일', '채소', '섭취량', '경우', '대장암', '위험', '확인']"
269,"-40세 이전에 유방암을 앓은 분
-가족 중에 유방암, 난소암, 전이성 전립선암, 췌장암을 겪은 사람이 있는 분
-다발성 유방암 환자
-남성 유방암 환자
-만 60세 이하에서 삼중음성 유방암이 발병한 환자
-양쪽 유방 모두 유방암이 발병한 환자
-BRCA 유전자 변이가 있다고 밝혀진 환자의 가족","['이전', '유방암', '가족', '유방암', '난소암', '전이', '전립선암', '췌장암', '사람', '발성', '유방암', '환자', '남성', '유방암', '환자', '이하', '삼중', '음성', '유방암', '발병', '환자', '유방', '유방암', '발병', '환자', '유전자', '변이', '환자', '가족']"
270,"폐암의 예방법 중 가장 확실한 것은 금연으로 간접 흡연 역시 피하시는 것을 추천드립니다. 그 외에 환경적, 직업적 요인들을 가능한 한 피하거나 줄이는 것이 필요합니다. 조리할 때 배기 후드를 반드시 가동시키고, 환기를 잘 되게 하여야 합니다. 특히 기름을 가열하는 육류나 생선을 굽거나 튀기는 경우 주의가 필요합니다. 마스크, 공기청정기도 도움이 될 수 있습니다. 작업장에서 잘 알려진 발암물질에 노출이 된다면 방진용품 착용을 하시는 것을 권유드립니다.","['폐암', '예방법', '금연', '간접', '흡연', '추천', '환경', '직업', '요인', '가능', '필요', '조리', '배기', '후드', '가동', '환기', '기름', '가열', '육류', '생선', '경우', '주의', '필요', '마스크', '공기', '청정기', '도움', '작업장', '발암', '물질', '노출', '방진', '용품', '착용', '권유']"
271,"일반적으로 암 수술 후에는 폐 및 장기능 감소, 수술 부위 통증 및 기관지 분비물로 인해 호흡하는 데 불편감을 느낄 수 있습니다. 이를 예방하기 위해서 심호흡이나 기침, 가벼운 운동(복도 걷기, 짧은 산책) 등을 권고하고 있습니다. 평소 건강 상태, 신체능력, 치료 상황에 따른 면역 상태 등에 따라 달라질 수 있어, 현재 질문자님의 상태를 가장 잘 알고 있는 담당의사선생님과 상담 후 운동을 진행하는 것을 권고드립니다.","['일반', '수술', '기능', '감소', '수술', '부위', '통증', '기관지', '분비물', '호흡', '불편', '예방', '심호흡', '기침', '운동', '복도', '걷기', '산책', '권고', '평소', '건강', '상태', '신체', '능력', '치료', '상황', '면역', '상태', '질문자', '상태', '담당의사선생님', '상담', '운동', '진행', '권고']"
273,"지속적인 발적과 통증, 따끔거림, 터지거나 쏘는 듯한 느낌, 붓기, 일시적인 함몰, 압박감 같은 증상이 나타나는 경우 림프부종과 감염을 의심해 볼 수 있으므로, 담당의사선생님과의 상담을 통해 추가적인 관리를 받아보시는 것을 추천드립니다.","['지속', '통증', '느낌', '일시', '함몰', '압박감', '증상', '경우', '림프부종', '감염', '의심', '담당의사선생님', '상담', '추가', '관리', '추천']"
274,폐암 치료 기간 동안 권장되는 식습관은 다음과 같습니다.,"['폐암', '치료', '기간', '동안', '권장', '습관', '다음']"
275,보호자가 할 수 있는 것들,['보호자']
277,"질문자님의 현재 상황 및 상태를 정확하게 알 수 없어 일반적인 정보를 전달 드리는 점 양해 부탁드립니다. 국가암정보센터에 따르면 대장암은 결장과 직장에 생기는 악성 종양을 말하며, 주된 증상으로는 배변 습관의 변화, 설사, 혈변 및 점액 변, 복부불편감, 체중 감소, 피로감, 식욕부진 등이 있음을 확인할 수 있었습니다. 이러한 증상들은 종양의 발생 위치와 종류에 따라 다르게 나타납니다.","['질문자', '현재', '상황', '상태', '정확', '일반', '정보', '전달', '양해', '부탁', '국가암정보센터', '대장암', '결장', '직장', '악성', '종양', '증상', '배변', '습관', '변화', '설사', '점액', '복부불편감', '체중', '감소', '피로감', '식욕부진', '확인', '증상', '종양', '발생', '위치', '종류']"
278,"결론부터 말씀드리자면, 조기 위암은 대부분 특별한 증상이 없이 발견됩니다. 호소하고 계시는 복부 통증만으로는 암 가능성을 유추할 수 없으며, 복부 통증은 주로 암이 아닌 다른 원인에 의해 발생하는 것이 대부분입니다. 따라서 예정된 위내시경을 시행하시고 복부 통증의 원인을 먼저 파악하신 후, 원인에 맞는 치료를 받으셔야 합니다.","['결론', '말씀', '조기', '위암', '부분', '특별', '증상', '발견', '호소', '복부', '통증', '가능', '유추', '복부', '통증', '원인', '발생', '대부분', '예정', '위내시경', '시행', '복부', '통증', '원인', '파악', '원인', '치료']"
281,"위암이란 위에 생긴 악성 종양을 의미하며, 위험요인 및 예방법 그리고 나타날 수 있는 증상에 대해 알려드리도록 하겠습니다.","['위암', '악성', '종양', '의미', '위험요인', '예방법', '증상']"
282,"2. 보조 항암화학요법(수술 후 항암)
유방암수술을 받은 후 혹시 남아있을지 모르는 미세한 암세포를 제거하고 재발 위험을 줄이기 위해 시행됩니다. 일반적으로 보조 항암화학요법이 시행되는 경우는 아래와 같습니다.","['보조', '항암화학요법', '수술', '항암', '유방암수술', '미세', '암세포', '제거', '재발', '위험', '시행', '일반', '보조', '항암화학요법', '시행', '경우', '아래']"
283,"방사선치료는 항암치료처럼 전신의 영향을 미치는 치료가 아닌, 원하는 부위에만 방사선을 투여하여 치료 효과를 보는 국소적인 치료방법으로, 일반적으로 항암치료와 함께 재발 우려가 높은 직장암 2기나 3기 암의 치료에 주로 활용됩니다. 4기라 할지라도 수술이 가능한 원격전이인 경우에는 보조적으로 시행할 수 있고, 1기 암에서 수술 후에 재발을 예방하기 위해 시행할 수도 있습니다.","['방사선치료', '항암치료', '전신', '영향', '치료', '부위', '방사선', '투여', '치료', '효과', '국소', '치료방법', '일반', '항암치료', '재발', '우려', '직장암', '치료', '활용', '수술', '가능', '원격', '전이', '경우', '보조', '시행', '수술', '재발', '예방', '시행']"
286,"유방암 재발은 흔히 발생하지는 않으며, 발생하더라도 대부분 효과적으로 치료할 수 있습니다. 또한, 치료가 끝난 후 5년간 시행되는 추적관찰을 통해 지속적으로 재발 여부를 확인하고 있기 때문에 너무 걱정하지 않으시길 바랍니다.","['유방암', '재발', '발생', '발생', '대부분', '효과', '치료', '치료', '시행', '추적', '관찰', '지속', '재발', '여부', '확인', '때문', '걱정']"
287,"단백질: 뼈의 부피의 절반정도를 구성하며, 무게의 1/3을 차지하는 매우 중요한 영양소로 한국인 권고량은 0.9g/kg정도 입니다. 단, 신장질환 환자의 경우 반드시 전문가와 상의를 해야합니다.
단백질 주요 공급 식품: 육류, 가금류, 생선, 달걀, 유제품 등","['단백질', '부피', '절반', '정도', '구성', '무게', '차지', '중요', '영양소', '한국인', '권고', '정도', '신장', '질환', '환자', '경우', '전문가', '상의', '단백질', '주요', '공급', '식품', '육류', '가금', '생선', '달걀', '유제품']"
288,"추가적으로 미국 암 협회 홈페이지에 따르면, 암이 어디까지 퍼졌는지에 따라 갑상선암의 5년 상대 생존율을 추적하고 있었으며, 특별히 여포암과 관련한 내용은 다음과 같습니다","['추가', '미국', '협회', '홈페이지', '어디', '갑상선암', '상대', '생존', '추적', '여포', '관련', '내용', '다음']"
289,"먼저 허셉틴(Herceptin)은 약제를 만든 제약회사에서 붙인 제품명이며, 허셉틴의 성분명은 트라스투주맙(Trastuzumab)입니다. 표적치료 약제중 가장 널리 사용되는 트라스투주맙은 투약 후 심장 기능 이상이 있을 수 있어 치료 시작 전에 심전도검사와 심장초음파검사를 시행하며 치료 중간 중간에도 이상여부를 확인하게됩니다. 하지만 대부분의 경우 치료가 끝나고 3개월 후에는 심장의 기능이 이전과 같이 돌아오며 병원에서 지속적으로 확인을 하면서 표적치료를 진행하기 때문에 심장과 관련해서 너무 크게 걱정하지 않으셔도 됩니다. 표적치료로 인한 부작용은 치료가 끝난 뒤 서서히 사라진다고 알려져 있으며, 대표적인 부작용은 심장 기능 이상, 빈혈, 발열/ 오한, 오심/ 구토, 호흡곤란, 두통, 설사 등이 있습니다. 이러한 부작용은 개인에 따라 양상이 다르게 나타날 수 있어요.","['허셉틴', '약제', '제약', '회사', '제품명', '허셉틴', '성분', '트라스투주맙', '표적', '치료', '약제', '사용', '트라스투주맙은', '투약', '심장', '기능', '이상', '치료', '시작', '심전도', '검사', '심장', '음파', '검사', '시행', '치료', '중간', '중간', '이상', '여부', '확인', '대부분', '경우', '치료', '개월', '심장', '기능', '이전', '병원', '지속', '확인', '치료', '진행', '때문', '심장', '관련', '걱정', '치료', '부작용', '치료', '대표', '부작용', '심장', '기능', '이상', '빈혈', '발열', '오한', '오심', '구토', '호흡', '곤란', '두통', '설사', '부작용', '개인', '양상']"
290,"4. 폐암은 폐에 생기는 악성종양이며, 폐암 세포의 조직학적 모양에 따라 크게 비소세포폐암과 소세포폐암으로 분류됩니다. 폐암의 치료방법에는 수술적 치료와 항암화학요법, 방사선치료가 있으나 비소세포폐암과 소세포폐암에 따라 그 치료방법이 달라질 수 있습니다. 비소세포폐암의 경우 조기에 발견하게 되면 수술적 치료를 우선으로 진행하고, 전이된 병기 상태이면 항암화학요법을 시행합니다. 반면에 소세포폐암은 항암화학요법과 방사선치료를 원칙으로 치료를 진행합니다. 하지만 개인의 전반적인 건강 상태, 치료 선호도, 폐암 병기, 치료를 통해서 얻을 수 있는 이득과 부작용 등에 따라 치료방법과 계획은 다르게 정해질 수 있기 때문에, 폐암 치료를 받기 전 담당의사선생님과의 충분한 상담을 한 다음 치료 방향에 대한 결정을 내리시는 것이 중요합니다.","['폐암', '악성', '종양', '폐암', '세포', '조직학', '모양', '세포', '폐암', '세포', '폐암', '분류', '폐암', '치료방법', '수술', '치료', '항암화학요법', '방사선치료', '세포', '폐암', '세포', '폐암', '치료방법', '세포', '폐암', '경우', '조기', '발견', '수술', '치료', '우선', '진행', '전이', '병기', '상태', '항암화학요법', '시행', '반면', '소세포폐암', '항암화학요법', '방사선치료', '원칙', '치료', '진행', '개인', '전반', '건강', '상태', '치료', '선호도', '폐암', '병기', '치료', '이득', '부작용', '치료방법', '계획', '때문', '폐암', '치료', '담당의사선생님', '상담', '다음', '치료', '방향', '결정', '중요']"
292,"갑상선암 수술은 대부분의  갑상선암의 주요 치료방법입니다. 갑상선암 수술 방법은 종양의 크기 및 위치, 병리학적 소견을 바탕으로 결정됩니다. 가장 간단한 갑상선 종양 수술은 폐엽 절제술인데, 갑상선의 절반을 제거합니다. 하지만 갑상선 종양이 퍼질 가능성이 더 높은 경우 갑상선 전절제술(갑상선 전체 제거)을 시행할 수 있습니다. 또한 암이 갑상선을 넘어 주변 림프절로 퍼진 경우 이러한 림프절을 제거하는 광범위한 수술이 필요할 수 있습니다. 간혹 목의 다른 중요한 구조로 갑상선암이 퍼질 수 있으며, 이를 위해서는 갑상선 및 두경부 외과의가 수행하는 수술이 필요합니다.","['갑상선', '수술', '대부분', '갑상선암', '주요', '치료방법', '갑상선암', '수술', '방법', '종양', '크기', '위치', '병리학', '소견', '바탕', '결정', '갑상선', '종양', '수술', '절제술', '갑상선', '절반', '제거', '갑상선', '종양', '가능', '경우', '갑상선', '절제술', '갑상선', '전체', '제거', '시행', '갑상선', '주변', '림프절', '경우', '림프절', '제거', '광범위', '수술', '필요', '중요', '구조', '갑상선암', '갑상선', '두경부', '외과의', '수행', '수술', '필요']"
293,"소세포폐암은 매우 빨리 자라고 전신으로 퍼져나가는 특징있습니다. 따라서 평균 생존기간이 비소세포폐암에 비해 상대적으로 짧은 것으로 알려져 있습니다. 다만 적절히 치료를 받은 경우 생존기간이 늘어납니다. 소세포폐암은 수술이 불가능하지만, 항암화학요법과 방사선치료에 반응이 매우 좋은 것으로 알려져 있습니다.","['세포', '폐암', '전신', '특징', '평균', '생존', '기간', '세포', '폐암', '상대', '치료', '경우', '생존', '기간', '세포', '폐암', '수술', '가능', '항암화학요법', '방사선치료', '반응']"
294,"전절제술 후 보형물 삽입, 유두재건술을 앞두고 계시군요. 먼저 유방암 진단과 전절제술로 인해 많이 혼란스럽고 걱정이 되실 것 같습니다. 저희의 답변이 도움이 되기를 바라며 질문 주신 사항에 대해서 설명드리겠습니다.","['절제술', '삽입', '유두', '재건', '유방암', '진단', '절제술', '혼란', '걱정', '저희', '답변', '도움', '질문', '주신', '사항', '설명']"
